Campaign_ID,Duration,Campaign_Channel,Conversion_Rate,Campaign_Cost,ROMI,Country,Clicks,Impressions,StartDate,Target_Gender,Target_Age,Product_ID,Campaign_Channel_ID,Country_code,Product,Product Subcategory,Product Category,Price (USD),Population,GDP,Revenue,CTR,CPC
196800,45,Email,0.07,400.0,1.625,Spain,178.0,3593.0,2021-03-24,All,All,37,4,SP,Duffel Bag,Bags,Accessories,210,47.42,1394,1050.0,0.04954077372669079,2.247191011235955
196806,60,YouTube,0.12,3900.0,1.2592307692307692,Germany,889.0,12061.0,2022-03-12,Men,25-34,44,5,DE,Headband,Headwear,Accessories,9,83.2,3862,8811.0,0.07370864770748695,4.386951631046119
196809,15,Google Ads,0.04,1500.0,2.23,United Kingdom,206.0,4853.0,2022-03-01,All,All,39,3,UK,Backpack,Bags,Accessories,95,67.33,2831,4845.0,0.042447970327632395,7.281553398058253
196820,30,Email,0.07,2500.0,1.296,United Kingdom,838.0,7651.0,2023-03-03,All,All,7,4,UK,Fit T-Shirt,T-Shirts,Clothing,35,67.33,2831,5740.0,0.10952816625277742,2.983293556085919
196825,15,Google Ads,0.07,3600.0,0.9166666666666666,France,626.0,4815.0,2023-03-27,All,All,47,3,FR,Rebel Sport,Watches,Accessories,150,67.75,2716,6900.0,0.1300103842159917,5.7507987220447285
196829,45,Email,0.06,900.0,2.6,Spain,258.0,3110.0,2021-04-28,Men,25-34,32,4,SP,Rebel Fly,Soccer Shoes,Shoes,120,47.42,1394,3240.0,0.08295819935691319,3.488372093023256
196832,15,Email,0.01,3800.0,1.0421052631578946,France,623.0,2466.0,2021-04-23,All,All,21,4,FR,Cargo pants,Pants,Clothing,80,67.75,2716,7760.0,0.2526358475263585,6.099518459069021
196834,45,Email,0.02,9900.0,0.9095959595959596,South Africa,240.0,2126.0,2021-10-14,Men,18-24,6,4,ZA,Rebel Runs Jacket,Jackets,Clothing,95,60.61,351,18905.0,0.11288805268109126,41.25
196871,60,Email,0.07,1400.0,0.9542857142857143,Spain,238.0,2638.0,2022-05-11,Women,35-44,14,4,SP,Training Crew Socks,Socks,Clothing,12,47.42,1394,2736.0,0.09021986353297953,5.882352941176471
196899,15,Email,0.06,1400.0,3.2071428571428573,France,747.0,4586.0,2022-06-08,All,All,24,4,FR,Rebel Vision,Lifestyle Shoes,Shoes,95,67.75,2716,5890.0,0.16288704753597907,1.8741633199464525
196901,15,Facebook,0.18,1200.0,1.86,South Africa,482.0,6637.0,2022-12-18,Women,35-44,15,6,ZA,Ankle Socks,Socks,Clothing,8,60.61,351,3432.0,0.07262317312038571,2.4896265560165975
196902,45,Email,0.17,2100.0,3.8190476190476192,United Kingdom,1034.0,11955.0,2022-06-27,All,All,35,4,UK,Rebel Pro,Tennis Shoes,Shoes,110,67.33,2831,10120.0,0.08649100794646591,2.0309477756286265
196906,30,Google Ads,0.13,3500.0,4.433428571428571,Germany,573.0,9754.0,2022-06-09,All,All,44,3,DE,Headband,Headwear,Accessories,9,83.2,3862,19017.0,0.05874513020299364,6.108202443280978
196920,30,Email,0.07,1200.0,2.033333333333333,Germany,835.0,5080.0,2021-07-20,Men,25-34,5,4,DE,Puffer Jacket,Jackets,Clothing,130,83.2,3862,3640.0,0.1643700787401575,1.437125748502994
196928,60,Email,0.13,2700.0,3.814814814814815,United Kingdom,560.0,10899.0,2022-07-17,Women,35-44,27,4,UK,Rebel Razor,Running Shoes,Shoes,100,67.33,2831,13000.0,0.05138086062941554,4.821428571428571
196930,45,Google Ads,0.07,800.0,1.98125,South Africa,231.0,3338.0,2022-01-13,Men,25-34,38,3,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,2385.0,0.06920311563810665,3.463203463203463
196937,45,YouTube,0.1,3300.0,3.878787878787879,United Kingdom,1093.0,9373.0,2023-07-06,Women,35-44,34,5,UK,Rebel Court,Tennis Shoes,Shoes,70,67.33,2831,16100.0,0.11661154379600981,3.019213174748399
196938,15,Email,0.0,400.0,0.8,South Africa,527.0,1756.0,2023-01-01,Men,25-34,2,4,ZA,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,60.61,351,720.0,0.3001138952164009,0.7590132827324478
196946,30,Email,0.18,2000.0,3.56,United Kingdom,479.0,8681.0,2023-07-17,Men,18-24,32,4,UK,Rebel Fly,Soccer Shoes,Shoes,120,67.33,2831,9120.0,0.05517797488768575,4.175365344467641
196958,45,Google Ads,0.09,2100.0,3.5,United Kingdom,206.0,4519.0,2022-08-17,Men,18-24,37,3,UK,Duffel Bag,Bags,Accessories,210,67.33,2831,9450.0,0.04558530648373534,10.194174757281553
196963,15,YouTube,0.22,1600.0,0.875,South Africa,528.0,9424.0,2022-02-14,Men,18-24,20,5,ZA,Track pants,Pants,Clothing,100,60.61,351,3000.0,0.05602716468590832,3.0303030303030303
197000,60,Instagram,0.1,1500.0,0.56,France,551.0,6530.0,2023-09-04,Women,35-44,5,2,FR,Puffer Jacket,Jackets,Clothing,130,67.75,2716,2340.0,0.08437978560490046,2.722323049001815
197001,30,Instagram,0.12,1000.0,2.325,South Africa,312.0,3617.0,2023-03-05,All,All,31,2,ZA,Rebel Legend,Soccer Shoes,Shoes,175,60.61,351,3325.0,0.08625933093724081,3.2051282051282053
197005,30,Instagram,0.11,3600.0,0.575,United Kingdom,399.0,7587.0,2023-09-22,Women,25-34,12,2,UK,Basketball Shorts,Shorts,Clothing,70,67.33,2831,5670.0,0.05258995650454725,9.022556390977444
197010,15,Email,0.06,800.0,2.6,South Africa,139.0,1753.0,2021-04-30,Women,35-44,43,4,ZA,Visor,Headwear,Accessories,20,60.61,351,2880.0,0.07929264118653737,5.755395683453237
197015,30,Instagram,0.17,2700.0,3.4,Germany,952.0,14258.0,2021-10-16,Men,18-24,38,2,DE,Crossbody Bag,Bags,Accessories,45,83.2,3862,11880.0,0.066769532893814,2.8361344537815127
197031,45,YouTube,0.12,2100.0,3.066666666666667,South Africa,757.0,4942.0,2023-04-27,All,All,36,5,ZA,Rebel Response,Tennis Shoes,Shoes,140,60.61,351,8540.0,0.15317685147713475,2.774108322324967
197035,15,Facebook,0.14,900.0,1.0222222222222221,South Africa,565.0,4773.0,2023-04-04,Men,25-34,11,6,ZA,Versatile Shorts,Shorts,Clothing,65,60.61,351,1820.0,0.11837418814163,1.592920353982301
197039,15,Instagram,0.09,900.0,1.3833333333333333,South Africa,260.0,3921.0,2023-04-26,All,All,11,2,ZA,Versatile Shorts,Shorts,Clothing,65,60.61,351,2145.0,0.06630961489415965,3.4615384615384617
197056,30,Instagram,0.14,900.0,2.1666666666666665,South Africa,431.0,3767.0,2022-05-30,Women,35-44,47,2,ZA,Rebel Sport,Watches,Accessories,150,60.61,351,2850.0,0.11441465357048049,2.0881670533642693
197059,15,Website,0.01,900.0,1.0,France,147.0,1371.0,2022-11-16,Men,18-24,27,1,FR,Rebel Razor,Running Shoes,Shoes,100,67.75,2716,1800.0,0.10722100656455143,6.122448979591836
197062,15,Email,0.11,7400.0,1.4155405405405406,United Kingdom,844.0,10797.0,2023-11-28,Men,25-34,3,4,UK,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,67.33,2831,17875.0,0.07816986199870335,8.76777251184834
197094,15,Facebook,0.02,800.0,1.625,Germany,904.0,8212.0,2023-12-13,Men,25-34,2,6,DE,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,83.2,3862,2100.0,0.1100828056502679,0.8849557522123894
197105,45,YouTube,0.16,600.0,0.5833333333333334,Germany,396.0,13656.0,2021-01-20,Men,25-34,9,5,DE,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,83.2,3862,950.0,0.02899824253075571,1.5151515151515151
197156,45,Facebook,0.08,3700.0,1.6445945945945946,Germany,557.0,8723.0,2023-02-04,Men,25-34,39,6,DE,Backpack,Bags,Accessories,95,83.2,3862,9785.0,0.06385417860827697,6.642728904847397
197166,30,Google Ads,0.06,1000.0,2.6,South Africa,321.0,3177.0,2021-09-08,Men,18-24,45,3,ZA,Rebel Shine,Sunglasses,Accessories,75,60.61,351,3600.0,0.10103871576959396,3.115264797507788
197176,60,Website,0.05,400.0,2.015,Spain,222.0,4423.0,2022-03-02,Women,25-34,44,1,SP,Headband,Headwear,Accessories,9,47.42,1394,1206.0,0.05019217725525661,1.8018018018018018
197179,15,Google Ads,0.06,3300.0,1.0,France,1047.0,8036.0,2022-03-04,Women,25-34,9,3,FR,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.75,2716,6600.0,0.13028870084619212,3.151862464183381
197187,45,Facebook,0.11,1300.0,2.046153846153846,Spain,1067.0,11084.0,2023-03-09,Men,25-34,26,6,SP,Rebel Run,Running Shoes,Shoes,120,47.42,1394,3960.0,0.09626488632262721,1.218369259606373
197195,15,Website,0.01,800.0,2.825,France,310.0,4250.0,2021-04-10,Women,35-44,30,1,FR,Rebel Boost,Basketball Shoes,Shoes,180,67.75,2716,3060.0,0.07294117647058823,2.5806451612903225
197212,60,Email,0.07,700.0,1.6,France,606.0,6327.0,2023-04-23,Women,35-44,34,4,FR,Rebel Court,Tennis Shoes,Shoes,70,67.75,2716,1820.0,0.09577999051683263,1.155115511551155
197213,15,Facebook,0.07,1700.0,1.4088235294117648,South Africa,358.0,4337.0,2023-10-03,Men,18-24,38,6,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,4095.0,0.08254553839059257,4.748603351955308
197227,15,Facebook,0.15,1800.0,2.3777777777777778,Spain,683.0,8375.0,2021-05-16,Men,25-34,24,6,SP,Rebel Vision,Lifestyle Shoes,Shoes,95,47.42,1394,6080.0,0.08155223880597015,2.6354319180087846
197235,60,Email,0.07,700.0,2.6,France,604.0,7257.0,2022-05-13,Women,25-34,42,4,FR,Beanie,Headwear,Accessories,30,67.75,2716,2520.0,0.0832299848422213,1.1589403973509933
197238,30,Email,0.09,2100.0,4.428571428571429,Germany,724.0,10750.0,2022-05-03,Men,18-24,24,4,DE,Rebel Vision,Lifestyle Shoes,Shoes,95,83.2,3862,11400.0,0.06734883720930232,2.9005524861878453
197252,30,Facebook,0.11,5200.0,1.925,France,1033.0,16846.0,2021-06-21,Men,18-24,8,6,FR,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.75,2716,15210.0,0.061320194704974476,5.033881897386253
197255,15,Website,0.06,1300.0,1.6653846153846155,France,323.0,3231.0,2021-06-27,All,All,29,1,FR,Rebel 23,Basketball Shoes,Shoes,165,67.75,2716,3465.0,0.09996904982977406,4.024767801857585
197261,60,Facebook,0.01,1700.0,1.7352941176470589,Germany,823.0,8350.0,2021-06-17,Men,18-24,47,6,DE,Rebel Sport,Watches,Accessories,150,83.2,3862,4650.0,0.09856287425149701,2.0656136087484813
197291,45,Google Ads,0.08,800.0,4.6,South Africa,164.0,4259.0,2021-01-06,Men,25-34,43,3,ZA,Visor,Headwear,Accessories,20,60.61,351,4480.0,0.03850669171166941,4.878048780487805
197292,15,Website,0.03,900.0,3.4444444444444446,France,383.0,3337.0,2022-07-08,Men,18-24,48,1,FR,Rebel Casual,Watches,Accessories,200,67.75,2716,4000.0,0.11477374887623613,2.349869451697128
197293,60,YouTube,0.04,2300.0,3.489130434782609,United Kingdom,597.0,9503.0,2022-07-13,Women,25-34,31,5,UK,Rebel Legend,Soccer Shoes,Shoes,175,67.33,2831,10325.0,0.06282226665263602,3.852596314907873
197306,15,Instagram,0.06,4400.0,3.0056818181818183,Germany,1063.0,8958.0,2023-07-25,Men,25-34,46,2,DE,Rebel Glow,Sunglasses,Accessories,125,83.2,3862,17625.0,0.11866488055369502,4.139228598306679
197310,45,YouTube,0.14,400.0,1.5875,South Africa,408.0,8958.0,2023-01-09,Women,25-34,18,5,ZA,Tank Undershirt,Underwear,Clothing,15,60.61,351,1035.0,0.04554588077695914,0.9803921568627451
197315,45,Facebook,0.08,1000.0,2.87,South Africa,282.0,6366.0,2021-02-21,Men,18-24,38,6,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,3870.0,0.04429783223374175,3.5460992907801416
197330,60,Instagram,0.1,300.0,3.5,South Africa,437.0,3405.0,2022-02-13,Men,25-34,40,2,ZA,Golf Cap,Headwear,Accessories,25,60.61,351,1350.0,0.12834067547723935,0.6864988558352403
197331,60,Instagram,0.04,100.0,0.5,South Africa,211.0,2718.0,2022-02-12,Men,18-24,9,2,ZA,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,60.61,351,150.0,0.07763061074319352,0.47393364928909953
197335,60,YouTube,0.05,1700.0,2.3,United Kingdom,633.0,12203.0,2023-08-07,Men,25-34,29,5,UK,Rebel 23,Basketball Shoes,Shoes,165,67.33,2831,5610.0,0.051872490371220194,2.6856240126382307
197339,45,Website,0.05,2900.0,1.1724137931034482,United Kingdom,642.0,7704.0,2023-08-06,Men,18-24,45,1,UK,Rebel Shine,Sunglasses,Accessories,75,67.33,2831,6300.0,0.08333333333333333,4.517133956386293
197344,30,Instagram,0.1,400.0,2.05,South Africa,428.0,3882.0,2021-03-21,Women,35-44,43,2,ZA,Visor,Headwear,Accessories,20,60.61,351,1220.0,0.11025244719216898,0.9345794392523364
197352,30,Website,0.04,2400.0,1.0375,United Kingdom,1054.0,9602.0,2021-09-05,Men,18-24,8,1,UK,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.33,2831,4890.0,0.10976879816704853,2.2770398481973433
197358,60,Instagram,0.02,600.0,2.2666666666666666,South Africa,421.0,3473.0,2022-03-28,All,All,36,2,ZA,Rebel Response,Tennis Shoes,Shoes,140,60.61,351,1960.0,0.1212208465303772,1.4251781472684086
197359,15,YouTube,0.03,5400.0,2.5,France,1264.0,16829.0,2022-09-04,Men,25-34,37,5,FR,Duffel Bag,Bags,Accessories,210,67.75,2716,18900.0,0.07510844375779904,4.272151898734177
197366,15,Email,0.03,3300.0,0.9363636363636364,France,393.0,5232.0,2023-09-12,Women,25-34,8,4,FR,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.75,2716,6390.0,0.07511467889908256,8.396946564885496
197372,15,YouTube,0.2,4800.0,1.1770833333333333,Spain,608.0,8150.0,2023-09-03,All,All,19,5,SP,Joggers,Pants,Clothing,55,47.42,1394,10450.0,0.07460122699386502,7.894736842105263
197396,30,Google Ads,0.03,1100.0,0.8218181818181818,Spain,317.0,3102.0,2023-10-16,All,All,14,3,SP,Training Crew Socks,Socks,Clothing,12,47.42,1394,2004.0,0.10219213410702772,3.470031545741325
197397,30,YouTube,0.13,2800.0,0.9303571428571429,Spain,975.0,9361.0,2023-10-24,All,All,28,5,SP,Rebel Cosmic,Basketball Shoes,Shoes,115,47.42,1394,5405.0,0.10415553893814763,2.871794871794872
197398,30,Instagram,0.03,2800.0,2.357142857142857,Germany,1628.0,8479.0,2023-10-20,Women,35-44,27,2,DE,Rebel Razor,Running Shoes,Shoes,100,83.2,3862,9400.0,0.19200377402995636,1.71990171990172
197417,15,Instagram,0.21,4800.0,1.75,Spain,890.0,10829.0,2022-11-11,Men,18-24,47,2,SP,Rebel Sport,Watches,Accessories,150,47.42,1394,13200.0,0.08218672084218302,5.393258426966292
197440,45,YouTube,0.28,400.0,1.25,South Africa,566.0,6667.0,2021-06-06,Men,18-24,2,5,ZA,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,60.61,351,900.0,0.08489575521223938,0.7067137809187279
197448,60,Website,0.05,1100.0,3.018181818181818,United Kingdom,342.0,7707.0,2022-12-17,Men,18-24,23,1,UK,Rebel Club,Lifestyle Shoes,Shoes,130,67.33,2831,4420.0,0.04437524328532503,3.216374269005848
197453,60,Email,0.13,700.0,0.7142857142857143,Germany,369.0,11597.0,2022-12-12,Men,25-34,1,4,DE,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,83.2,3862,1200.0,0.03181857376907821,1.897018970189702
197463,15,Website,0.06,1100.0,2.5545454545454547,France,275.0,3566.0,2023-12-25,Men,25-34,22,1,FR,Rebel Max,Lifestyle Shoes,Shoes,170,67.75,2716,3910.0,0.07711721817162086,4.0
197465,15,Website,0.1,2000.0,1.88,Germany,1136.0,12547.0,2023-12-26,All,All,26,1,DE,Rebel Run,Running Shoes,Shoes,120,83.2,3862,5760.0,0.09053957121224197,1.7605633802816902
197467,15,Website,0.03,1100.0,2.0318181818181817,Spain,323.0,4156.0,2021-01-31,Men,18-24,28,1,SP,Rebel Cosmic,Basketball Shoes,Shoes,115,47.42,1394,3335.0,0.0777189605389798,3.4055727554179565
197474,30,Instagram,0.04,3900.0,1.4243589743589744,United Kingdom,528.0,6045.0,2021-01-08,Women,25-34,4,2,UK,Just Rebels Jacket,Jackets,Clothing,155,67.33,2831,9455.0,0.08734491315136476,7.386363636363637
197495,45,Email,0.07,1300.0,1.3846153846153846,France,335.0,4545.0,2023-01-10,Women,35-44,27,4,FR,Rebel Razor,Running Shoes,Shoes,100,67.75,2716,3100.0,0.0737073707370737,3.8805970149253732
197515,30,Instagram,0.08,600.0,2.7333333333333334,South Africa,294.0,4362.0,2022-08-19,Women,25-34,25,2,ZA,Rebel Fly,Running Shoes,Shoes,140,60.61,351,2240.0,0.06740027510316368,2.0408163265306123
197557,30,YouTube,0.03,3600.0,1.1766666666666667,France,1260.0,16746.0,2021-04-23,Men,18-24,14,5,FR,Training Crew Socks,Socks,Clothing,12,67.75,2716,7836.0,0.07524184879971337,2.857142857142857
197586,45,Website,0.02,200.0,2.85,France,306.0,5373.0,2021-05-01,Men,25-34,35,1,FR,Rebel Pro,Tennis Shoes,Shoes,110,67.75,2716,770.0,0.05695142378559464,0.6535947712418301
197587,45,Instagram,0.1,500.0,0.76,South Africa,255.0,3545.0,2021-11-13,Women,35-44,3,2,ZA,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,60.61,351,880.0,0.07193229901269393,1.9607843137254901
197593,60,Website,0.12,900.0,3.6,United Kingdom,647.0,9976.0,2021-05-15,Women,25-34,30,1,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,4140.0,0.06485565356856456,1.3910355486862442
197599,60,Google Ads,0.03,200.0,2.2,South Africa,234.0,2123.0,2022-11-08,All,All,16,3,ZA,Boxer Briefs,Underwear,Clothing,40,60.61,351,640.0,0.11022138483278379,0.8547008547008547
197604,15,Facebook,0.18,6400.0,2.3125,Spain,652.0,6507.0,2022-05-25,Men,18-24,20,6,SP,Track pants,Pants,Clothing,100,47.42,1394,21200.0,0.10019978484708775,9.815950920245399
197606,45,Google Ads,0.14,4500.0,2.022222222222222,France,452.0,6639.0,2023-05-24,Women,25-34,20,3,FR,Track pants,Pants,Clothing,100,67.75,2716,13600.0,0.06808254255158909,9.955752212389381
197612,45,Facebook,0.02,1300.0,1.8,Germany,629.0,5438.0,2023-05-31,Women,25-34,5,6,DE,Puffer Jacket,Jackets,Clothing,130,83.2,3862,3640.0,0.11566752482530342,2.066772655007949
197617,15,Google Ads,0.01,2300.0,1.7695652173913043,United Kingdom,340.0,4806.0,2021-06-29,Men,18-24,7,3,UK,Fit T-Shirt,T-Shirts,Clothing,35,67.33,2831,6370.0,0.07074490220557636,6.764705882352941
197618,15,Facebook,0.12,1900.0,3.3157894736842106,France,880.0,11074.0,2021-06-22,Women,35-44,48,6,FR,Rebel Casual,Watches,Accessories,200,67.75,2716,8200.0,0.07946541448437783,2.159090909090909
197619,15,YouTube,0.03,5000.0,1.604,Spain,793.0,10637.0,2021-06-04,Men,18-24,2,5,SP,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,47.42,1394,13020.0,0.0745510952336185,6.305170239596469
197628,60,Website,0.04,6700.0,0.9432835820895522,South Africa,117.0,1439.0,2022-12-30,Women,35-44,4,1,ZA,Just Rebels Jacket,Jackets,Clothing,155,60.61,351,13020.0,0.08130646282140375,57.26495726495727
197629,60,Google Ads,0.12,2100.0,3.5047619047619047,Germany,1184.0,9624.0,2022-06-23,Women,25-34,35,3,DE,Rebel Pro,Tennis Shoes,Shoes,110,83.2,3862,9460.0,0.1230257689110557,1.7736486486486487
197630,15,Email,0.14,2600.0,2.576923076923077,United Kingdom,1056.0,10876.0,2022-06-06,Women,25-34,47,4,UK,Rebel Sport,Watches,Accessories,150,67.33,2831,9300.0,0.09709452004413387,2.462121212121212
197647,60,YouTube,0.05,400.0,0.8,Germany,787.0,11089.0,2021-07-04,Men,18-24,18,5,DE,Tank Undershirt,Underwear,Clothing,15,83.2,3862,720.0,0.07097123275317882,0.5082592121982211
197654,30,YouTube,0.12,1300.0,1.4230769230769231,Spain,753.0,6373.0,2021-07-06,Men,18-24,31,5,SP,Rebel Legend,Soccer Shoes,Shoes,175,47.42,1394,3150.0,0.11815471520477012,1.7264276228419655
197658,30,Email,0.03,400.0,3.6875,South Africa,171.0,1779.0,2022-01-22,Women,25-34,45,4,ZA,Rebel Shine,Sunglasses,Accessories,75,60.61,351,1875.0,0.09612141652613827,2.3391812865497075
197676,45,Facebook,0.06,2100.0,2.742857142857143,France,1287.0,14822.0,2023-07-30,Men,18-24,42,6,FR,Beanie,Headwear,Accessories,30,67.75,2716,7860.0,0.08683038726217784,1.6317016317016317
197686,45,Instagram,0.03,1600.0,1.8125,France,480.0,4337.0,2021-08-22,Women,35-44,27,2,FR,Rebel Razor,Running Shoes,Shoes,100,67.75,2716,4500.0,0.1106755821996772,3.3333333333333335
197708,45,Email,0.06,2300.0,0.55,Spain,92.0,1805.0,2023-08-13,Women,25-34,4,4,SP,Just Rebels Jacket,Jackets,Clothing,155,47.42,1394,3565.0,0.05096952908587258,25.0
197710,45,Website,0.06,300.0,1.75,France,62.0,2262.0,2021-09-17,All,All,29,1,FR,Rebel 23,Basketball Shoes,Shoes,165,67.75,2716,825.0,0.027409372236958444,4.838709677419355
197712,60,Website,0.02,100.0,1.4,South Africa,89.0,1105.0,2021-03-04,Men,25-34,10,1,ZA,Running Shorts,Shorts,Clothing,40,60.61,351,240.0,0.08054298642533937,1.1235955056179776
197724,15,Instagram,0.01,1400.0,1.7142857142857142,France,614.0,3252.0,2022-09-30,Men,18-24,48,2,FR,Rebel Casual,Watches,Accessories,200,67.75,2716,3800.0,0.18880688806888068,2.2801302931596092
197733,15,Facebook,0.11,5800.0,1.1775862068965517,United Kingdom,527.0,7765.0,2023-09-15,Men,25-34,42,6,UK,Beanie,Headwear,Accessories,30,67.33,2831,12630.0,0.0678686413393432,11.005692599620494
197750,60,Facebook,0.14,4000.0,1.25,Spain,731.0,6541.0,2022-10-20,Men,18-24,1,6,SP,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,47.42,1394,9000.0,0.1117566121388167,5.471956224350206
197752,60,Website,0.11,3300.0,1.3854545454545455,United Kingdom,1025.0,7563.0,2022-10-05,All,All,15,1,UK,Ankle Socks,Socks,Clothing,8,67.33,2831,7872.0,0.1355282295385429,3.2195121951219514
197781,30,Google Ads,0.11,1000.0,1.31,South Africa,348.0,4343.0,2022-05-06,Women,25-34,37,3,ZA,Duffel Bag,Bags,Accessories,210,60.61,351,2310.0,0.08012894312687083,2.8735632183908044
197794,45,YouTube,0.16,2100.0,1.85,South Africa,844.0,8099.0,2023-05-28,All,All,24,5,ZA,Rebel Vision,Lifestyle Shoes,Shoes,95,60.61,351,5985.0,0.1042103963452278,2.4881516587677726
197797,15,Instagram,0.09,7500.0,1.17,Spain,661.0,6112.0,2023-11-15,Men,25-34,1,2,SP,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,47.42,1394,16275.0,0.1081479057591623,11.346444780635402
197817,30,Instagram,0.09,3300.0,1.2272727272727273,Spain,788.0,10339.0,2022-12-02,Men,18-24,37,2,SP,Duffel Bag,Bags,Accessories,210,47.42,1394,7350.0,0.0762162684979205,4.187817258883249
197845,15,Google Ads,0.09,1200.0,1.625,South Africa,257.0,4088.0,2022-07-09,All,All,31,3,ZA,Rebel Legend,Soccer Shoes,Shoes,175,60.61,351,3150.0,0.062866927592955,4.669260700389105
197856,45,Instagram,0.21,1900.0,1.1789473684210525,Spain,534.0,9146.0,2023-01-17,Men,18-24,18,2,SP,Tank Undershirt,Underwear,Clothing,15,47.42,1394,4140.0,0.05838617975071069,3.5580524344569286
197866,30,YouTube,0.13,1100.0,2.0545454545454547,Spain,1016.0,8548.0,2021-02-09,Women,35-44,37,5,SP,Duffel Bag,Bags,Accessories,210,47.42,1394,3360.0,0.1188582124473561,1.0826771653543308
197884,45,Website,0.03,1400.0,0.8214285714285714,Germany,917.0,6180.0,2023-02-23,All,All,18,1,DE,Tank Undershirt,Underwear,Clothing,15,83.2,3862,2550.0,0.14838187702265374,1.5267175572519085
197892,45,Facebook,0.08,1900.0,1.1710526315789473,Spain,781.0,6548.0,2021-03-19,Men,25-34,19,6,SP,Joggers,Pants,Clothing,55,47.42,1394,4125.0,0.11927306047648137,2.4327784891165174
197897,30,Instagram,0.03,1500.0,1.1666666666666667,France,690.0,7598.0,2021-03-30,Men,18-24,9,2,FR,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.75,2716,3250.0,0.0908133719399842,2.1739130434782608
197915,30,Instagram,0.04,2000.0,3.06,Spain,1182.0,11295.0,2023-03-31,All,All,25,2,SP,Rebel Fly,Running Shoes,Shoes,140,47.42,1394,8120.0,0.10464807436918991,1.6920473773265652
